label,text,language
ham,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,English
spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890å£1.50 per msg,English
ham,I'm ok. Will do my part tomorrow,English
ham,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",English
ham,R u still working now?,English
spam,"Win the newest åÒHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",English
ham,Yep. I do like the pink furniture tho.,English
spam,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,English
ham,"Customer place, i wil cal u sir.",English
spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg å£1.50",English
ham,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),English
ham,"THATåÕS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONåÕT WORRY.C U L8TR HUN!LOVE Yaxxx",English
ham,"Theoretically yeah, he could be able to come",English
ham,"Alright we're hooked up, where you guys at",English
ham,"not that I know of, most people up here are still out of town",English
ham,No let me do the math. Your not good at it.,English
ham,Oh ok wait 4 me there... My lect havent finish,English
ham,Yeah my usual guy's out of town but there're definitely people around I know,English
ham,I am joining today formally.Pls keep praying.will talk later.,English
ham,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-).""",English
ham,No. Did you multimedia message them or e-mail?,English
ham,Okie but i scared u say i fat... Then u dun wan me already...,English
ham,did u get that message,English
ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc",English
ham,What you need. You have a person to give na.,English
ham,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,English
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,English
ham,"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight""",English
spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,English
ham,Like a personal sized or what,English
ham,"Same, I'm at my great aunts anniversary party in tarpon springs",English
ham,Cab is available.they pick up and drop at door steps.,English
ham,ok....take care.umma to you too...,English
ham,Unlimited texts. Limited minutes.,English
spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",English
ham,No problem. We will be spending a lot of quality time together...,English
spam,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,English
ham,Have you heard from this week?,English
spam,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,English
ham,Yes. Last  practice,English
spam,tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,English
ham,No. Thank you. You've been wonderful,English
ham,ÌÏ mean it's confirmed... I tot they juz say oni... Ok then...,English
ham,That depends. How would you like to be treated? :),English
ham,"Right on brah, see you later",English
ham,Waiting in e car 4 my mum lor. U leh? Reach home already?,English
spam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,English
spam,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,English
ham,Went fast asleep dear.take care.,English
ham,No that just means you have a fat head,English
ham,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,English
ham,Serious? What like proper tongued her,English
ham,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,English
ham,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,English
ham,Yeah whatever lol,English
ham,Ard 530 lor. I ok then message Ì_ lor.,English
ham,Ok. C u then.,English
ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,English
ham,No need to ke qi... ÌÏ too bored izzit y suddenly thk of this...,English
ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,English
spam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for å£3/wk,English
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",English
ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,English
ham,How? Izzit still raining?,English
ham,As if i wasn't having enough trouble sleeping.,English
ham,I havent add Ì_ yet right..,English
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,English
ham,Babe ? I lost you ... Will you try rebooting ?,English
ham,Yes. Nigh you cant aha.,English
ham,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present.,English
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,English
ham,Sos! Any amount i can get pls.,English
ham,"Playin space poker, u?",English
ham,How come guoyang go n tell her? Then u told her?,English
ham,You need to get up. Now.,English
ham,They r giving a second chance to rahul dengra.,English
ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",English
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,English
ham,Y Ì_ wan to go there? C doctor?,English
ham,Does daddy have a bb now.,English
spam,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",English
ham,She's borderline but yeah whatever.,English
ham,"Until 545 lor... Ya, can go 4 dinner together...",English
ham,I will be gentle princess! We will make sweet gentle love...,English
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,English
ham,"Sorry, went to bed early, nightnight",English
ham,I like to think there's always the possibility of being in a pub later.,English
ham,HMM yeah if your not too grooved out! And im looking forward to my pound special :),English
ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,English
ham,Hi dude hw r u da realy mising u today,English
ham,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...,English
spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,English
ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,English
ham,I knew it... U slept v late yest? Wake up so late...,English
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),English
ham,Where is that one day training:-),English
ham,So i could kiss and feel you next to me...,English
ham,Have a nice day my dear.,English
ham,I sent lanre fakeye's Eckankar details to the mail box,English
ham,Your dad is back in ph?,English
spam,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",English
ham,If you ask her or she say any please message.,English
ham,"If e timing can, then i go w u lor...",English
ham,I was just callin to say hi. Take care bruv!,English
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,English
ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,English
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,English
ham,"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place",English
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,English
ham,WOT U UP 2 J?,English
ham,"Night night, see you tomorrow",English
ham,Roger that. WeÛ÷re probably going to rem in about 20,English
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,English
ham,I wish u were here. I feel so alone,English
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,English
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,English
spam,ringtoneking 84484,English
ham,Huh i cant thk of more oredi how many pages do we have?,English
ham,His frens go then he in lor. Not alone wif my mum n sis lor.,English
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,English
ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",English
ham,"Whatever, juliana. Do whatever you want.",English
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !,English
ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",English
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,English
